小区名称,纬度,经度,单价(元/㎡),总价,建筑面积(㎡),户型,挂牌天数,月租金,近期成交价,去年同期价
关山名邸13,30.505189,114.394273,21412,149.31,69.73,2室1厅,159,8037,21348,19846
盘龙翠湖18,30.704588,114.239513,6362,63.22,99.36,3室1厅,600,766,6676,6196
武昌苑17,30.531036,114.318373,13510,111.46,82.5,2室2厅,150,2383,13446,12631
江夏华庭7,30.347277,114.315435,7148,153.1,214.19,5室3厅,11,1462,7383,7533
武昌雅苑18,30.528149,114.321127,13779,261.21,189.57,5室3厅,3,7203,14364,13425
武昌银座1,30.531527,114.323935,12853,52.92,41.17,1室1厅,283,1222,12450,11765
武广新城12,30.586188,114.268749,22344,258.05,115.49,3室2厅,82,11624,21988,20872
武昌金座11,30.528516,114.320187,15208,144.44,94.97,3室1厅,57,3054,15281,13641
青山苑4,30.63125,114.379781,12546,108.39,86.39,2室2厅,274,1118,12640,12388
汉口花园7,30.624466,114.248701,14958,188.4,125.95,3室2厅,183,4926,14381,14190
盘龙小区2,30.710846,114.238841,7386,69.3,93.82,2室2厅,216,1078,7118,7158
江夏花园11,30.34802,114.322022,7354,73.91,100.5,3室1厅,162,1223,7039,7048
沌口山庄13,50.0,130.0,9833,117.21,119.2,3室2厅,69,2789,9907,9443
街道银座19,30.528532,114.363328,16898,122.72,72.62,2室1厅,14,3894,17092,15294
汉口翠湖8,30.621458,114.24936,18991,176.16,92.76,3室1厅,87,5085,19038,18102
关山山庄16,30.502038,114.391663,20079,245.07,122.05,3室2厅,5,11145,19711,18119
街道广场2,30.53219,114.360674,22152,126.09,56.92,1室1厅,84,3805,22131,22782
金融银座12,30.455945,114.384507,14235,140.61,98.78,3室1厅,167,4462,14380,12475
武昌府邸7,30.529705,114.316872,13638,176.65,129.53,3室2厅,69,4509,13906,12479
武昌国际3,30.531094,114.31881,15366,225.03,146.44,4室2厅,61,3833,14340,14523
江夏中心1,30.350783,114.315449,6382,67.37,105.55,3室2厅,45,1276,6577,6044
楚河雅苑10,30.549881,114.340843,28871,345.28,119.59,3室2厅,4,14481,28006,25855
盘龙名邸4,30.711819,114.243998,7535,65.38,86.76,2室2厅,167,1064,7874,7555
白沙名邸11,30.47679,114.287762,10788,142.35,131.95,4室2厅,47,2761,10706,10466
金融名邸3,30.453884,114.383346,17659,166.96,94.55,3室1厅,14,6505,17949,17251
南湖雅苑17,30.496752,114.335525,13429,69.52,51.77,1室1厅,2,1997,13254,12456
沌口银座9,30.480926,114.156493,10655,136.55,128.15,4室2厅,460,2813,10860,9928
江夏春天14,30.350149,114.318146,8746,122.51,140.07,4室2厅,91,2366,8905,8639
东西广场12,30.619788,114.129986,11377,92.36,81.18,2室1厅,239,1569,10876,10882
南湖春天8,30.493434,114.330864,14606,180.71,123.72,3室2厅,55,4487,14588,13979
盘龙春天14,30.712239,114.246103,6984,87.1,124.72,3室2厅,172,1427,7292,6845
盘龙翠湖8,30.707604,114.239398,8026,101.55,126.51,3室2厅,54,1910,8191,8127
光谷广场17,30.480575,114.410824,16785,121.85,72.6,2室1厅,86,5267,16475,14825
街道里15,30.530162,114.360618,25690,198.0,77.07,2室1厅,95,6417,25190,23407
中南春天14,30.481264,114.367861,15968,169.89,106.39,3室1厅,130,6653,16381,16342
武广丽舍1,30.588995,114.263798,25424,232.82,91.57,2室2厅,169,8014,24972,23572
盘龙翠湖3,30.711127,114.240635,7557,68.16,90.19,2室2厅,212,1202,7460,7300
江汉苑4,30.575245,114.278935,21187,248.51,117.29,3室2厅,82,11157,21546,19585
武昌丽舍6,30.526192,114.322174,12743,195.48,153.4,4室2厅,149,6411,12747,12223
街道阳光10,30.528616,114.362895,20168,221.35,109.75,3室1厅,3,5936,20821,18722
白沙公寓16,30.481456,114.293266,10343,116.64,112.77,3室2厅,17,1202,10169,9825
汉口阳光5,30.623704,114.249302,14521,132.25,91.07,2室2厅,29,3478,13984,13502
江汉家园7,30.584476,114.279183,22194,102.56,46.21,1室1厅,18,3827,22145,20515
武广翠湖5,30.594427,114.263916,22418,213.24,95.12,3室1厅,5,6154,21815,20076
光谷华府2,30.475558,114.408571,15707,126.42,80.48,2室2厅,18,5418,16539,15568
青山华庭1,30.630355,114.383315,8800,65.49,74.42,2室1厅,145,1108,8950,8802
关山国际1,30.503252,114.396238,19788,149.66,75.63,2室1厅,17,6691,19861,18092
中南雅苑17,30.477442,114.369346,18773,133.33,71.02,2室1厅,101,3552,18586,18191
徐东广场6,30.577444,114.35269,14607,219.64,150.36,4室2厅,11,8432,14483,13387
青山华府7,30.626141,114.379913,11084,89.19,80.46,2室2厅,152,1618,11700,10476
武昌银座8,30.529279,114.321346,14110,113.46,80.41,2室1厅,88,2801,14777,13700
后湖丽舍19,30.6498,114.271237,15888,216.73,136.41,4室2厅,64,7322,15711,15039
街道里17,30.526711,114.361111,17059,150.5,88.22,2室2厅,34,5909,17192,14899
金融里18,30.455915,114.383733,16803,268.01,159.49,4室2厅,169,9384,16791,16818
南湖小区10,30.497742,114.324145,11913,115.12,96.63,3室1厅,162,2087,12030,11515
武昌广场17,30.529324,114.315123,13786,115.68,83.91,2室1厅,6,2574,13986,13342
武昌华庭11,30.524448,114.317355,14701,136.13,92.59,3室1厅,32,3451,15298,13460
东西华庭15,30.624692,114.131242,8413,134.53,159.89,4室2厅,162,2743,8428,8121
四新家园19,30.514997,114.259504,11091,48.81,44.01,1室1厅,281,1205,10885,10990
青山雅苑17,30.628688,114.376005,9453,129.96,137.48,4室2厅,13,2413,9759,8588
盘龙银座10,30.71084,114.241212,9524,122.92,129.06,3室2厅,21,500,9513,9084
东西山庄18,30.622216,114.129826,7936,69.87,88.04,2室2厅,0,570,8052,7716
沌口小区16,30.476635,114.161101,9274,62.71,67.61,2室1厅,1,936,9310,8472
后湖广场5,30.649941,114.269669,16383,155.74,95.06,3室1厅,16,4209,17035,15055
武广广场14,30.59262,114.26959,24520,179.52,73.21,2室1厅,1,8477,25169,22048
盘龙丽舍15,30.707623,114.237959,7229,83.99,116.18,3室2厅,92,582,7034,6743
沌口金座19,30.478374,114.157335,8459,87.56,103.5,3室1厅,73,2095,8702,7870
武广雅苑16,30.588013,114.264886,24363,276.12,113.33,3室2厅,54,11480,24170,22949
青山小区16,30.625785,114.377388,10479,101.3,96.67,3室1厅,68,1425,10675,9949
沌口广场12,30.481837,114.161291,10117,146.79,145.1,4室2厅,494,3060,9910,10308
青山府邸1,30.629775,114.382967,10400,111.21,106.93,3室2厅,0,2649,10652,10469
白沙雅苑10,30.479142,114.285932,10141,83.53,82.37,2室2厅,76,627,10363,9608
洪山国际13,30.543596,114.327696,22577,239.46,106.06,3室2厅,263,9302,24557,20858
金融丽舍13,30.455238,114.3834,16674,120.08,72.01,2室1厅,96,4371,16289,15548
白沙国际6,30.480096,114.293754,10847,114.21,105.29,3室1厅,188,2030,11219,10478
青山公寓9,30.631657,114.381804,10464,114.4,109.32,3室2厅,166,2571,10041,10147
徐东公寓19,30.580359,114.347646,18837,207.18,109.98,3室2厅,5,7868,18486,17193
钟家翠湖4,30.544488,114.261257,13253,100.69,75.97,2室1厅,19,3157,12895,12601
武昌翠湖4,30.525721,114.315308,14327,129.0,90.04,2室2厅,90,2562,14415,13301
关山里17,30.505597,114.396365,22010,200.76,91.21,3室1厅,61,9135,22125,19333
武昌花园3,30.534966,114.322177,15451,195.9,126.79,4室2厅,10,4414,16148,15368
汉口府邸14,30.62165,114.245191,16403,153.36,93.49,3室1厅,24,3748,16343,15643
武广华庭10,30.588173,114.262507,20264,220.35,108.74,3室1厅,3,8040,18972,19221
金融新城7,30.453478,114.383161,16793,144.47,86.03,2室2厅,13,4952,17089,14917
街道华庭8,30.528444,114.359385,21666,336.1,155.12,4室2厅,153,9092,21320,19837
江夏山庄13,30.350824,114.321691,7925,79.67,100.52,3室1厅,335,1769,8182,7143
白沙新城1,30.482495,114.28745,8770,78.94,90.0,3室1厅,241,1943,8119,8559
钟家中心11,30.553669,114.264736,15518,138.6,89.32,2室2厅,94,3007,14729,14335
中南丽舍10,30.483438,114.367896,15142,114.21,75.43,2室1厅,101,3723,14520,14494
白沙翠湖2,30.474148,114.292403,9622,106.26,110.43,3室2厅,64,2255,9094,9195
江夏花园5,30.350908,114.320843,9935,106.12,106.81,3室1厅,269,2795,10282,9354
青山华庭9,30.63249,114.376069,9334,115.94,124.21,3室2厅,142,2830,8925,8753
江夏里10,30.351551,114.324164,7987,72.85,91.2,2室2厅,53,1162,8151,7395
武昌苑12,30.53114,114.318513,15886,149.55,94.14,3室1厅,31,2228,15119,15145
街道花园19,30.529445,114.352125,21161,172.03,81.29,2室1厅,0,3348,20919,20410
东西华庭15,30.619796,114.130577,9312,78.03,83.79,2室1厅,2,784,9005,9569
四新新城14,50.0,130.0,14329,112.3,78.37,2室1厅,183,2810,14016,13469
南湖华府3,30.495831,114.331661,12624,136.11,107.81,3室1厅,53,4708,12614,12033
南湖公寓10,30.492637,114.33101,12674,192.77,152.1,4室2厅,55,3862,13008,12451
关山花园18,30.50696,114.400928,22082,296.44,134.24,4室2厅,70,13295,22754,19464
东西名邸10,30.619469,114.130164,10562,97.05,91.88,3室1厅,600,1156,10361,10179
洪山小区14,30.544883,114.33073,26921,262.37,97.46,3室1厅,44,11614,27444,25322
江汉银座18,30.583283,114.28173,24095,163.85,68.0,2室1厅,6,6861,24218,21387
汉口里1,30.620396,114.245408,13712,93.95,68.51,2室1厅,21,2787,14803,13163
四新里6,30.520502,114.259883,15003,134.4,89.58,2室2厅,267,2539,15273,13932
东西花园13,30.620341,114.125615,7891,86.12,109.13,3室1厅,164,1386,8063,7651
四新府邸18,30.521744,114.255602,10862,105.7,97.3,3室1厅,122,2656,10875,10523
盘龙家园11,30.710974,114.241672,8741,132.77,151.88,4室2厅,195,1918,8836,8926
青山国际15,30.628113,114.380167,11684,91.63,78.42,2室1厅,46,1227,11367,11276
后湖广场18,30.6467,114.267317,11591,86.62,74.73,2室1厅,151,1496,11608,11175
钟家中心5,30.548965,114.262483,12544,122.13,97.36,3室1厅,68,2414,12558,11924
洪山华庭4,30.540176,114.326362,19696,220.47,111.93,3室2厅,75,9261,19525,18318
金融小区14,30.453388,114.384709,16452,164.58,100.03,3室1厅,21,5259,16214,15925
南湖华庭14,30.496592,114.32892,14899,108.31,72.69,2室1厅,17,3312,14638,14612
武广华府13,30.590439,114.266585,27251,291.73,107.05,3室2厅,97,11699,26953,25154
中南广场13,30.476973,114.367911,13628,250.58,183.86,5室3厅,45,4135,13809,12713
南湖雅苑9,30.49788,114.328699,11957,126.78,106.03,3室1厅,71,3485,11604,11966
街道家园17,30.531583,114.361985,19774,261.9,132.44,4室2厅,159,8931,19674,19328
楚河华府13,30.552283,114.340957,21438,241.04,112.43,3室2厅,17,10363,21220,18962
徐东银座5,30.581762,114.349881,19274,215.22,111.67,3室2厅,20,9520,19087,18676
南湖阳光15,30.495278,114.330145,16518,135.68,82.14,2室2厅,31,4265,16930,15383
沌口花园17,30.482122,114.156271,9813,100.24,102.14,3室1厅,77,947,9809,9477
光谷阳光15,30.483491,114.408414,17826,227.15,127.42,3室2厅,99,9811,17207,17568
中南华府5,30.47707,114.368059,15554,140.69,90.45,2室2厅,170,4654,15697,14603
关山阳光10,30.499908,114.395562,20861,212.26,101.75,3室1厅,23,9205,20358,19414
南湖国际9,30.494731,114.327953,14923,138.12,92.55,3室1厅,110,5066,14596,13767
汉口银座18,30.626153,114.250482,17123,159.85,93.35,3室1厅,58,3129,16957,16812
徐东金座18,30.582473,114.349097,20828,218.19,104.76,3室1厅,8,10471,20318,19306
沌口府邸16,30.479935,114.16098,12360,111.97,90.59,3室1厅,25,2400,11646,11653
后湖雅苑16,30.650364,114.266914,11839,103.62,87.52,2室2厅,102,2643,11440,10844
街道银座6,30.528094,114.35535,21080,268.76,127.49,3室2厅,11,7209,20629,18854
洪山里7,30.544744,114.329119,23363,142.11,60.82,1室1厅,27,5723,23225,22618
街道名邸13,30.528355,114.36285,16595,136.37,82.17,2室2厅,35,4800,16777,15224
金融新城8,30.452413,114.381028,13721,123.82,90.23,2室2厅,30,3981,14623,12599
中南阳光15,30.483799,114.370305,16168,174.15,107.71,3室1厅,103,5775,15276,16228
沌口新城11,30.477446,114.163771,9689,200.39,206.8,5室3厅,11,4116,10055,8589
楚河中心13,30.545265,114.343807,25718,361.62,140.61,4室2厅,32,17036,25138,23894
汉口雅苑15,30.618697,114.252291,15550,146.34,94.11,2室2厅,75,4520,16546,14670
楚河中心7,30.552487,114.339417,27432,263.24,95.96,3室1厅,38,9935,26896,25194
四新银座4,30.520478,114.258543,13715,188.43,137.39,4室2厅,35,3691,13401,12762
江夏广场2,30.349818,114.319245,8810,101.16,114.83,3室2厅,293,1274,8750,8891
沌口雅苑6,30.47947,114.161055,11706,106.82,91.25,3室1厅,48,1665,11895,10932
四新名邸6,30.517425,114.257806,10251,98.13,95.72,3室1厅,76,2703,10147,9886
白沙花园18,30.477101,114.289742,10760,108.1,100.46,3室1厅,61,2495,10908,9766
中南国际3,30.476766,114.368796,14887,163.1,109.56,3室1厅,64,4817,15451,15483
四新华府11,30.52073,114.258369,13569,126.23,93.03,3室1厅,141,3528,12897,12539
白沙苑11,30.47919,114.288478,13690,125.19,91.44,3室1厅,5,2186,13704,13349
武昌花园7,30.531144,114.317065,13593,104.01,76.51,2室1厅,40,2088,14228,13831
白沙翠湖13,30.481866,114.292411,9942,65.67,66.06,2室1厅,1,1322,10169,8928
江汉新城3,30.58387,114.279703,21418,337.98,157.79,5室3厅,166,13234,21270,20233
徐东里18,30.580875,114.352498,19909,120.66,60.6,1室1厅,31,4553,19578,19132
金融华庭5,30.452962,114.385225,16571,198.2,119.6,3室2厅,67,7176,16082,14692
沌口新城18,30.479532,114.157126,10034,89.4,89.09,2室2厅,71,1634,9890,10325
楚河银座18,30.553414,114.339741,21875,198.97,90.96,3室1厅,5,8456,22803,20090
中南华庭8,30.479627,114.371786,19747,200.36,101.46,3室1厅,43,5721,19311,18657
南湖新城2,30.494271,114.328927,14631,231.7,158.35,5室3厅,93,6676,14571,13803
楚河华庭1,30.550084,114.340655,30217,283.88,93.94,2室2厅,2,13971,28486,28371
钟家阳光7,30.550846,114.267454,15566,160.11,102.85,3室1厅,93,3080,15637,15095
钟家花园19,30.553441,114.264153,13226,124.7,94.28,3室1厅,144,2621,13139,12666
洪山华府14,30.545143,114.329361,24086,224.44,93.18,2室2厅,45,8765,24010,21934
武昌新城3,30.528559,114.323933,9885,94.73,95.82,3室1厅,63,2714,9705,9316
钟家华庭10,30.551341,114.264169,17404,221.53,127.28,3室2厅,18,6661,17492,17074
街道公寓19,30.527513,114.363111,17528,276.2,157.57,4室2厅,51,12050,17969,16012
东西翠湖4,30.621128,114.135408,0,90.66,107.89,3室1厅,55,2033,8443,8271
徐东华庭18,30.582757,114.351348,15297,195.68,127.92,3室2厅,8,8194,15422,14944
后湖小区19,30.652018,114.269279,13871,115.86,83.52,2室2厅,130,1776,13333,12273
白沙小区7,30.481957,114.290861,11179,89.93,80.44,2室2厅,38,1887,11416,10418
南湖苑6,30.497491,114.330042,13410,72.75,54.25,1室1厅,451,2192,13665,13323
中南广场1,30.47927,114.365677,14198,147.83,104.12,3室1厅,19,3054,14484,13612
中南花园1,30.485637,114.369846,15195,193.83,127.56,3室2厅,43,4777,15466,13590
白沙广场18,30.480937,114.285937,9857,83.36,84.57,2室2厅,438,1482,10279,9876
街道春天8,30.528968,114.359396,19800,175.45,88.61,2室2厅,37,6361,19846,20113
中南广场9,30.478909,114.37096,19508,169.85,87.07,2室2厅,70,4697,20559,18363
中南国际2,30.477504,114.370237,16060,149.52,93.1,3室1厅,12,3624,16255,14065
盘龙公寓15,30.7115,114.243438,7360,62.9,85.46,2室2厅,283,589,7279,6926
武昌新城10,30.530846,114.320564,16693,135.52,81.18,2室2厅,101,2814,17317,15063
盘龙银座12,30.705037,114.241034,6423,90.35,140.66,4室2厅,112,1240,6089,6498
沌口新城18,30.481254,114.15775,10206,144.81,141.88,4室2厅,16,2812,9806,10446
白沙广场3,30.479558,114.286772,10695,82.36,77.0,2室1厅,64,1302,11002,10324
武广小区11,30.594739,114.264199,22687,171.48,75.59,2室1厅,91,7128,22607,20849
汉口丽舍5,30.619084,114.251307,19879,155.58,78.26,2室1厅,17,4374,19241,17500
中南广场3,30.480956,114.369539,17204,142.85,83.03,2室2厅,24,4043,16639,17116
街道中心8,30.531649,114.358629,19817,137.99,69.63,2室1厅,20,4888,20097,19323
沌口里12,30.479166,114.16049,11618,127.7,109.91,3室1厅,161,2429,11501,11575
街道丽舍6,30.535832,114.359386,23000,260.44,113.23,3室2厅,26,10033,22531,21191
楚河阳光16,30.55167,114.338527,21685,157.99,72.85,2室1厅,24,7350,22402,20163
青山银座10,30.632363,114.382348,10044,128.98,128.41,3室2厅,100,1967,9900,9877
江夏华府14,30.349936,114.32511,7948,86.8,109.2,3室1厅,203,1043,7852,7755
南湖山庄13,30.489818,114.327972,11732,102.52,87.38,2室2厅,21,3416,11394,11405
中南金座3,30.482682,114.372281,15924,138.81,87.17,2室2厅,66,2930,16073,15038
后湖国际12,30.650358,114.271874,13381,122.95,91.88,3室1厅,56,3219,12681,12706
徐东雅苑12,30.579694,114.343964,16955,144.28,85.09,2室2厅,55,6526,16958,14961
南湖广场15,30.496919,114.336376,13519,142.0,105.03,3室1厅,10,3137,13321,12063
江夏华庭6,30.348338,114.322849,7348,69.29,94.29,3室1厅,153,1218,7498,7422
盘龙新城1,30.709859,114.241946,6769,76.25,112.65,3室2厅,49,760,6957,6459
洪山名邸7,30.54312,114.330392,25191,143.8,57.08,1室1厅,28,5165,26132,22744
徐东广场1,30.580443,114.350658,22619,165.4,73.12,2室1厅,93,5208,22711,21387
盘龙府邸5,30.710302,114.239564,8728,106.65,122.19,3室2厅,46,2085,8640,8626
中南华府18,30.478909,114.37432,17584,140.69,80.01,2室2厅,63,4004,17931,17086
江汉春天12,30.581491,114.280256,27399,185.52,67.71,2室1厅,22,10155,26514,26394
中南小区14,30.478363,114.370772,0,75.85,49.71,1室1厅,24,1277,16250,15184
武广小区5,30.590733,114.262342,25274,126.77,50.16,1室1厅,13,6080,25995,23722
金融春天9,30.455391,114.384624,18494,151.86,82.11,2室2厅,70,5855,18344,16990
青山阳光3,30.630995,114.376687,9633,79.3,82.32,2室2厅,26,1674,9369,8405
江夏花园16,30.35365,114.316452,8630,101.29,117.36,3室2厅,395,2063,9475,8441
钟家小区15,30.549104,114.267483,14178,137.88,97.24,3室1厅,259,4251,13890,13168
街道苑14,30.529708,114.358683,22846,209.6,91.74,3室1厅,82,8317,24002,20827
徐东苑1,30.577841,114.345954,19019,227.62,119.67,3室2厅,64,6869,18256,17353
关山华府8,30.504516,114.392232,21065,266.62,126.57,4室2厅,24,12263,20548,20167
东西公寓15,30.620865,114.132721,8678,82.79,95.4,3室1厅,216,2092,8363,7832
关山银座6,30.505014,114.394673,23663,212.51,89.8,2室2厅,1,6981,22804,21582
青山公寓11,30.630416,114.383938,9361,63.88,68.24,2室1厅,237,1416,9299,9582
沌口苑14,30.481329,114.15987,11707,165.6,141.46,4室2厅,93,3286,12299,11043
南湖华府5,30.493071,114.324578,14068,148.81,105.78,3室2厅,177,3778,14202,12742
关山金座13,30.503654,114.393451,20415,131.85,64.58,1室1厅,14,4971,20899,18425
沌口名邸3,30.480707,114.162446,11204,139.08,124.13,3室2厅,258,3844,11432,11061
盘龙华府13,30.708102,114.245151,7644,104.01,136.06,4室2厅,107,1253,7825,7325
沌口华府18,30.479049,114.154503,8180,48.34,59.08,1室1厅,160,1364,8058,7550
徐东丽舍18,30.576846,114.353795,16017,178.72,111.58,3室2厅,17,6243,15775,14124
光谷府邸4,30.477918,114.408568,17556,135.99,77.46,2室1厅,53,5490,17765,16720
中南苑5,30.479572,114.370338,19811,181.69,91.71,2室2厅,48,5180,20779,17753
南湖丽舍1,30.496334,114.333838,11571,64.33,55.59,1室1厅,21,1680,12020,12196
钟家公寓8,30.549042,114.269274,14379,129.97,90.38,3室1厅,21,3425,13300,13687
街道府邸5,30.528912,114.35977,23482,245.75,104.65,3室1厅,39,8823,25095,21876
四新名邸3,30.520918,114.25227,10773,89.43,83.01,2室2厅,45,2459,11006,10366
武昌里13,30.530203,114.320958,17972,228.24,127.0,4室2厅,6,5789,18521,16736
南湖雅苑14,30.489979,114.335699,12796,139.09,108.7,3室1厅,13,3809,12789,12699
东西丽舍16,30.621884,114.129048,8532,79.24,92.88,2室2厅,44,826,8236,7896
武昌春天4,30.529496,114.318828,15214,166.33,109.32,3室1厅,151,5630,14448,13904
青山花园17,30.632497,114.379633,10081,129.31,128.26,3室2厅,190,3201,9964,9691
关山华府14,30.50607,114.398829,20495,239.51,116.86,3室2厅,68,8649,20460,18779
南湖新城4,30.497543,114.329102,13840,134.6,97.25,3室1厅,40,3380,14043,14231
汉口山庄3,30.61957,114.249827,21841,273.41,125.18,3室2厅,38,9099,21724,20573
钟家府邸18,30.550612,114.265341,16636,330.0,198.35,5室3厅,205,8954,16182,16210
江夏花园13,30.344707,114.320124,8156,98.17,120.37,3室2厅,79,1194,8417,7960
楚河山庄18,30.549252,114.338144,27943,262.88,94.08,3室1厅,24,10917,28837,24164
青山小区9,30.631647,114.383223,8517,96.89,113.75,3室2厅,149,1203,8490,8293
金融苑4,30.456842,114.388322,14097,162.81,115.49,3室2厅,65,5221,14110,12409
